Geological Group ID,target,target_nunique,cv_block,model_score,model_score_mean_sensitivity,record_count,prediction,score_type,threshold,threshold_status,repeat,outer_fold,model,parameter_hash,analysis_protocol_hash,optimizer_converged,optimizer_iterations,optimizer_fit_cycles
GG0074,0,1,CVB0070,0.13713862746953964,0.14792325999587774,8,0,predict_proba,0.45499999999999996,constraints_met,2,4,XGBoost,5c88e068396f32f89d85756e9dbc6ab2fb26afa93a4d5569f61d74bfd99473ad,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0079,0,1,CVB0075,0.13123942911624908,0.18742879017284422,99,0,predict_proba,0.45499999999999996,constraints_met,2,4,XGBoost,5c88e068396f32f89d85756e9dbc6ab2fb26afa93a4d5569f61d74bfd99473ad,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0081,0,1,CVB0077,0.3574939966201782,0.35128875970840456,5,0,predict_proba,0.45499999999999996,constraints_met,2,4,XGBoost,5c88e068396f32f89d85756e9dbc6ab2fb26afa93a4d5569f61d74bfd99473ad,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0088,0,1,CVB0084,0.11096358299255371,0.11124218652645747,15,0,predict_proba,0.45499999999999996,constraints_met,2,4,XGBoost,5c88e068396f32f89d85756e9dbc6ab2fb26afa93a4d5569f61d74bfd99473ad,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0093,0,1,CVB0089,0.32255619764328003,0.3094701065371434,21,0,predict_proba,0.45499999999999996,constraints_met,2,4,XGBoost,5c88e068396f32f89d85756e9dbc6ab2fb26afa93a4d5569f61d74bfd99473ad,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0098,0,1,CVB0094,0.19171135127544403,0.20631908294227388,18,0,predict_proba,0.45499999999999996,constraints_met,2,4,XGBoost,5c88e068396f32f89d85756e9dbc6ab2fb26afa93a4d5569f61d74bfd99473ad,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0101,0,1,CVB0097,0.023782895877957344,0.02390984296798706,5,0,predict_proba,0.45499999999999996,constraints_met,2,4,XGBoost,5c88e068396f32f89d85756e9dbc6ab2fb26afa93a4d5569f61d74bfd99473ad,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0109,0,1,CVB0105,0.16518311202526093,0.15964422788884905,9,0,predict_proba,0.45499999999999996,constraints_met,2,4,XGBoost,5c88e068396f32f89d85756e9dbc6ab2fb26afa93a4d5569f61d74bfd99473ad,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0114,0,1,CVB0110,0.20727930217981339,0.23738581035286188,16,0,predict_proba,0.45499999999999996,constraints_met,2,4,XGBoost,5c88e068396f32f89d85756e9dbc6ab2fb26afa93a4d5569f61d74bfd99473ad,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0119,0,1,CVB0115,0.2325899600982666,0.25056603699922564,5,0,predict_proba,0.45499999999999996,constraints_met,2,4,XGBoost,5c88e068396f32f89d85756e9dbc6ab2fb26afa93a4d5569f61d74bfd99473ad,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0124,0,1,CVB0120,0.17765019834041595,0.17033736987246406,9,0,predict_proba,0.45499999999999996,constraints_met,2,4,XGBoost,5c88e068396f32f89d85756e9dbc6ab2fb26afa93a4d5569f61d74bfd99473ad,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0126,0,1,CVB0122,0.1538461446762085,0.18397883410161397,53,0,predict_proba,0.45499999999999996,constraints_met,2,4,XGBoost,5c88e068396f32f89d85756e9dbc6ab2fb26afa93a4d5569f61d74bfd99473ad,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0004,0,1,CVB0004,0.0849990607001813,0.16758047002901189,35,0,predict_proba,0.43500000000000005,constraints_met,2,5,RF,32edf90ee31ea362988440603e037112ea76f0471a27477f823589ae1729b14c,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0008,0,1,CVB0008,0.10455074235027985,0.1414590583712814,47,0,predict_proba,0.43500000000000005,constraints_met,2,5,RF,32edf90ee31ea362988440603e037112ea76f0471a27477f823589ae1729b14c,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0014,1,1,CVB0014,0.3454702056936154,0.34101261797837235,15,0,predict_proba,0.43500000000000005,constraints_met,2,5,RF,32edf90ee31ea362988440603e037112ea76f0471a27477f823589ae1729b14c,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0019,0,1,CVB0017,0.02906799364925168,0.06585983921108558,5,0,predict_proba,0.43500000000000005,constraints_met,2,5,RF,32edf90ee31ea362988440603e037112ea76f0471a27477f823589ae1729b14c,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0028,1,1,CVB0025,0.39306683220933253,0.43793537529996585,5,0,predict_proba,0.43500000000000005,constraints_met,2,5,RF,32edf90ee31ea362988440603e037112ea76f0471a27477f823589ae1729b14c,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0035,1,1,CVB0032,0.3772296745741914,0.377101020345344,72,0,predict_proba,0.43500000000000005,constraints_met,2,5,RF,32edf90ee31ea362988440603e037112ea76f0471a27477f823589ae1729b14c,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0036,0,1,CVB0033,0.11060098651266,0.13980154521213706,84,0,predict_proba,0.43500000000000005,constraints_met,2,5,RF,32edf90ee31ea362988440603e037112ea76f0471a27477f823589ae1729b14c,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0046,1,1,CVB0042,0.575516871809963,0.5885955137243459,18,1,predict_proba,0.43500000000000005,constraints_met,2,5,RF,32edf90ee31ea362988440603e037112ea76f0471a27477f823589ae1729b14c,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0050,1,1,CVB0046,0.5933454372878697,0.6067439037376534,6,1,predict_proba,0.43500000000000005,constraints_met,2,5,RF,32edf90ee31ea362988440603e037112ea76f0471a27477f823589ae1729b14c,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0056,1,1,CVB0052,0.021879319032582528,0.025374224588918352,8,0,predict_proba,0.43500000000000005,constraints_met,2,5,RF,32edf90ee31ea362988440603e037112ea76f0471a27477f823589ae1729b14c,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0059,1,1,CVB0055,0.4533222410593182,0.4401219029917981,15,1,predict_proba,0.43500000000000005,constraints_met,2,5,RF,32edf90ee31ea362988440603e037112ea76f0471a27477f823589ae1729b14c,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0067,0,1,CVB0063,0.5770053995622135,0.48010538202058883,5,1,predict_proba,0.43500000000000005,constraints_met,2,5,RF,32edf90ee31ea362988440603e037112ea76f0471a27477f823589ae1729b14c,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0070,0,1,CVB0066,0.03507435546621153,0.04587741805569876,14,0,predict_proba,0.43500000000000005,constraints_met,2,5,RF,32edf90ee31ea362988440603e037112ea76f0471a27477f823589ae1729b14c,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0078,0,1,CVB0074,0.0807184113735919,0.18749310243788156,34,0,predict_proba,0.43500000000000005,constraints_met,2,5,RF,32edf90ee31ea362988440603e037112ea76f0471a27477f823589ae1729b14c,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0084,0,1,CVB0080,0.1819757606585136,0.17138305489788144,4,0,predict_proba,0.43500000000000005,constraints_met,2,5,RF,32edf90ee31ea362988440603e037112ea76f0471a27477f823589ae1729b14c,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0089,0,1,CVB0085,0.09360831868417088,0.10450734524421337,7,0,predict_proba,0.43500000000000005,constraints_met,2,5,RF,32edf90ee31ea362988440603e037112ea76f0471a27477f823589ae1729b14c,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0094,0,1,CVB0090,0.3964573730964144,0.4065663660307975,13,0,predict_proba,0.43500000000000005,constraints_met,2,5,RF,32edf90ee31ea362988440603e037112ea76f0471a27477f823589ae1729b14c,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0099,0,1,CVB0095,0.6240206951875592,0.6142478685428635,7,1,predict_proba,0.43500000000000005,constraints_met,2,5,RF,32edf90ee31ea362988440603e037112ea76f0471a27477f823589ae1729b14c,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0104,0,1,CVB0100,0.30547736150457505,0.2887763901819888,6,0,predict_proba,0.43500000000000005,constraints_met,2,5,RF,32edf90ee31ea362988440603e037112ea76f0471a27477f823589ae1729b14c,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0105,0,1,CVB0101,0.06915551092625473,0.08011720094729992,11,0,predict_proba,0.43500000000000005,constraints_met,2,5,RF,32edf90ee31ea362988440603e037112ea76f0471a27477f823589ae1729b14c,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0112,0,1,CVB0108,0.07537191820748415,0.07933987822483403,11,0,predict_proba,0.43500000000000005,constraints_met,2,5,RF,32edf90ee31ea362988440603e037112ea76f0471a27477f823589ae1729b14c,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0115,0,1,CVB0111,0.12068175599509352,0.12033914712497432,23,0,predict_proba,0.43500000000000005,constraints_met,2,5,RF,32edf90ee31ea362988440603e037112ea76f0471a27477f823589ae1729b14c,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0120,0,1,CVB0116,0.07410360193492167,0.08439404276881828,16,0,predict_proba,0.43500000000000005,constraints_met,2,5,RF,32edf90ee31ea362988440603e037112ea76f0471a27477f823589ae1729b14c,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0127,0,1,CVB0123,0.00714794409060191,0.008613166432732229,3,0,predict_proba,0.43500000000000005,constraints_met,2,5,RF,32edf90ee31ea362988440603e037112ea76f0471a27477f823589ae1729b14c,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0004,0,1,CVB0004,0.19791130964130335,0.2547805506881449,35,0,monotonic_transformed_decision_score_not_calibrated,0.42000000000000004,constraints_met,2,5,SVM,fa69ecd5b41de47936e64e6d6e9ed1d2fedc6a25eefa86cb67402c6b15170a43,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0008,0,1,CVB0008,0.23128311794420592,0.2525389814070168,47,0,monotonic_transformed_decision_score_not_calibrated,0.42000000000000004,constraints_met,2,5,SVM,fa69ecd5b41de47936e64e6d6e9ed1d2fedc6a25eefa86cb67402c6b15170a43,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0014,1,1,CVB0014,0.23889355472618548,0.24849782309858995,15,0,monotonic_transformed_decision_score_not_calibrated,0.42000000000000004,constraints_met,2,5,SVM,fa69ecd5b41de47936e64e6d6e9ed1d2fedc6a25eefa86cb67402c6b15170a43,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0019,0,1,CVB0017,0.17049295368323752,0.1844068988224778,5,0,monotonic_transformed_decision_score_not_calibrated,0.42000000000000004,constraints_met,2,5,SVM,fa69ecd5b41de47936e64e6d6e9ed1d2fedc6a25eefa86cb67402c6b15170a43,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0028,1,1,CVB0025,0.5421588518840654,0.528050855153125,5,1,monotonic_transformed_decision_score_not_calibrated,0.42000000000000004,constraints_met,2,5,SVM,fa69ecd5b41de47936e64e6d6e9ed1d2fedc6a25eefa86cb67402c6b15170a43,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0035,1,1,CVB0032,0.3064593864027552,0.3372927298418775,72,0,monotonic_transformed_decision_score_not_calibrated,0.42000000000000004,constraints_met,2,5,SVM,fa69ecd5b41de47936e64e6d6e9ed1d2fedc6a25eefa86cb67402c6b15170a43,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0036,0,1,CVB0033,0.26606798103571117,0.2926739324757591,84,0,monotonic_transformed_decision_score_not_calibrated,0.42000000000000004,constraints_met,2,5,SVM,fa69ecd5b41de47936e64e6d6e9ed1d2fedc6a25eefa86cb67402c6b15170a43,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0046,1,1,CVB0042,0.6247100762840762,0.6046189559075403,18,1,monotonic_transformed_decision_score_not_calibrated,0.42000000000000004,constraints_met,2,5,SVM,fa69ecd5b41de47936e64e6d6e9ed1d2fedc6a25eefa86cb67402c6b15170a43,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0050,1,1,CVB0046,0.7008850121071142,0.7241683739770189,6,1,monotonic_transformed_decision_score_not_calibrated,0.42000000000000004,constraints_met,2,5,SVM,fa69ecd5b41de47936e64e6d6e9ed1d2fedc6a25eefa86cb67402c6b15170a43,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0056,1,1,CVB0052,0.18180092079522597,0.19387429553736427,8,0,monotonic_transformed_decision_score_not_calibrated,0.42000000000000004,constraints_met,2,5,SVM,fa69ecd5b41de47936e64e6d6e9ed1d2fedc6a25eefa86cb67402c6b15170a43,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0059,1,1,CVB0055,0.464332882237454,0.4676041013962476,15,1,monotonic_transformed_decision_score_not_calibrated,0.42000000000000004,constraints_met,2,5,SVM,fa69ecd5b41de47936e64e6d6e9ed1d2fedc6a25eefa86cb67402c6b15170a43,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0067,0,1,CVB0063,0.2817246424257009,0.35081879853743675,5,0,monotonic_transformed_decision_score_not_calibrated,0.42000000000000004,constraints_met,2,5,SVM,fa69ecd5b41de47936e64e6d6e9ed1d2fedc6a25eefa86cb67402c6b15170a43,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0070,0,1,CVB0066,0.13360814918992495,0.13759547761444044,14,0,monotonic_transformed_decision_score_not_calibrated,0.42000000000000004,constraints_met,2,5,SVM,fa69ecd5b41de47936e64e6d6e9ed1d2fedc6a25eefa86cb67402c6b15170a43,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0078,0,1,CVB0074,0.29248201778066424,0.30956165127587604,34,0,monotonic_transformed_decision_score_not_calibrated,0.42000000000000004,constraints_met,2,5,SVM,fa69ecd5b41de47936e64e6d6e9ed1d2fedc6a25eefa86cb67402c6b15170a43,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0084,0,1,CVB0080,0.30975990247300256,0.31811785108157914,4,0,monotonic_transformed_decision_score_not_calibrated,0.42000000000000004,constraints_met,2,5,SVM,fa69ecd5b41de47936e64e6d6e9ed1d2fedc6a25eefa86cb67402c6b15170a43,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0089,0,1,CVB0085,0.20540442434707148,0.2116142020306825,7,0,monotonic_transformed_decision_score_not_calibrated,0.42000000000000004,constraints_met,2,5,SVM,fa69ecd5b41de47936e64e6d6e9ed1d2fedc6a25eefa86cb67402c6b15170a43,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0094,0,1,CVB0090,0.4554580363689157,0.47474358044034154,13,1,monotonic_transformed_decision_score_not_calibrated,0.42000000000000004,constraints_met,2,5,SVM,fa69ecd5b41de47936e64e6d6e9ed1d2fedc6a25eefa86cb67402c6b15170a43,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0099,0,1,CVB0095,0.6824669115001446,0.663314383636344,7,1,monotonic_transformed_decision_score_not_calibrated,0.42000000000000004,constraints_met,2,5,SVM,fa69ecd5b41de47936e64e6d6e9ed1d2fedc6a25eefa86cb67402c6b15170a43,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0104,0,1,CVB0100,0.28724815235645934,0.33727458458066367,6,0,monotonic_transformed_decision_score_not_calibrated,0.42000000000000004,constraints_met,2,5,SVM,fa69ecd5b41de47936e64e6d6e9ed1d2fedc6a25eefa86cb67402c6b15170a43,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0105,0,1,CVB0101,0.07917087193419385,0.11697954933211459,11,0,monotonic_transformed_decision_score_not_calibrated,0.42000000000000004,constraints_met,2,5,SVM,fa69ecd5b41de47936e64e6d6e9ed1d2fedc6a25eefa86cb67402c6b15170a43,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0112,0,1,CVB0108,0.2102461153421674,0.20758069081581346,11,0,monotonic_transformed_decision_score_not_calibrated,0.42000000000000004,constraints_met,2,5,SVM,fa69ecd5b41de47936e64e6d6e9ed1d2fedc6a25eefa86cb67402c6b15170a43,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0115,0,1,CVB0111,0.2646829991110023,0.2692773902502874,23,0,monotonic_transformed_decision_score_not_calibrated,0.42000000000000004,constraints_met,2,5,SVM,fa69ecd5b41de47936e64e6d6e9ed1d2fedc6a25eefa86cb67402c6b15170a43,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0120,0,1,CVB0116,0.20094124150320208,0.21484315457404268,16,0,monotonic_transformed_decision_score_not_calibrated,0.42000000000000004,constraints_met,2,5,SVM,fa69ecd5b41de47936e64e6d6e9ed1d2fedc6a25eefa86cb67402c6b15170a43,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0127,0,1,CVB0123,0.13089009874698537,0.1248179119207532,3,0,monotonic_transformed_decision_score_not_calibrated,0.42000000000000004,constraints_met,2,5,SVM,fa69ecd5b41de47936e64e6d6e9ed1d2fedc6a25eefa86cb67402c6b15170a43,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0004,0,1,CVB0004,6.042188108617051e-11,0.14278743274097136,35,0,predict_proba,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
GG0008,0,1,CVB0008,3.1005808881029786e-06,0.12336499081574041,47,0,predict_proba,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
GG0014,1,1,CVB0014,9.512986693199134e-09,0.0018327951183661035,15,0,predict_proba,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
GG0019,0,1,CVB0017,2.656841797825606e-12,1.2328524112270245e-08,5,0,predict_proba,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
GG0028,1,1,CVB0025,0.982481939403451,0.7906957556861085,5,1,predict_proba,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
GG0035,1,1,CVB0032,4.8467084934646657e-45,0.07631179740604437,72,0,predict_proba,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
GG0036,0,1,CVB0033,6.392194729204465e-08,0.15140555761824123,84,0,predict_proba,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
GG0046,1,1,CVB0042,0.9971341275171768,0.707241470130332,18,1,predict_proba,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
GG0050,1,1,CVB0046,0.9999915307783903,0.9998873582605032,6,1,predict_proba,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
GG0056,1,1,CVB0052,7.405202838671582e-07,0.020646529495814688,8,0,predict_proba,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
GG0059,1,1,CVB0055,0.6839452281994134,0.4988342842637617,15,1,predict_proba,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
GG0067,0,1,CVB0063,3.719141687252244e-05,0.00012874007439295912,5,0,predict_proba,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
GG0070,0,1,CVB0066,1.4967041365302776e-12,1.4972136733407141e-10,14,0,predict_proba,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
GG0078,0,1,CVB0074,5.1058540653907853e-08,0.1277889144012677,34,0,predict_proba,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
GG0084,0,1,CVB0080,5.6976880812634896e-09,1.911594223270599e-05,4,0,predict_proba,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
GG0089,0,1,CVB0085,8.006566740086292e-18,1.3293616167121812e-16,7,0,predict_proba,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
GG0094,0,1,CVB0090,0.9955450099830855,0.8665278192841392,13,1,predict_proba,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
GG0099,0,1,CVB0095,0.9999676535239934,0.9976641268371911,7,1,predict_proba,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
GG0104,0,1,CVB0100,2.589921723403215e-16,0.18889450104830183,6,0,predict_proba,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
GG0105,0,1,CVB0101,2.7610650710436675e-12,2.703289163558037e-09,11,0,predict_proba,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
GG0112,0,1,CVB0108,7.013246278777933e-14,2.647061500495986e-11,11,0,predict_proba,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
GG0115,0,1,CVB0111,4.3588602432819006e-07,0.04670385235569747,23,0,predict_proba,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
GG0120,0,1,CVB0116,9.044881165916084e-10,0.05140803914697252,16,0,predict_proba,0.21500000000000002,constraints_met,2,5,MLP,b77615b417cf5d401441daca2e57b57a7b0ad08c21bef8e8c13fe65f670efa32,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,51,1
