Record ID,Geological Group ID,CV Block ID,Reference ID,target,repeat,outer_fold,model,parameter_hash,model_score,score_type,decision_threshold,analysis_protocol_hash,base_value,raw_model_output,additivity_absolute_error,SHAP::SiO2 (wt.%),COMPLETED::SiO2 (wt.%),OBSERVED::SiO2 (wt.%),IMPUTED::SiO2 (wt.%),SHAP::TiO2 (wt.%),COMPLETED::TiO2 (wt.%),OBSERVED::TiO2 (wt.%),IMPUTED::TiO2 (wt.%),SHAP::Al2O3 (wt.%),COMPLETED::Al2O3 (wt.%),OBSERVED::Al2O3 (wt.%),IMPUTED::Al2O3 (wt.%),SHAP::Fe2O3 (wt.%),COMPLETED::Fe2O3 (wt.%),OBSERVED::Fe2O3 (wt.%),IMPUTED::Fe2O3 (wt.%),SHAP::FeO (wt.%),COMPLETED::FeO (wt.%),OBSERVED::FeO (wt.%),IMPUTED::FeO (wt.%),SHAP::MnO (wt.%),COMPLETED::MnO (wt.%),OBSERVED::MnO (wt.%),IMPUTED::MnO (wt.%),SHAP::MgO (wt.%),COMPLETED::MgO (wt.%),OBSERVED::MgO (wt.%),IMPUTED::MgO (wt.%),SHAP::CaO (wt.%),COMPLETED::CaO (wt.%),OBSERVED::CaO (wt.%),IMPUTED::CaO (wt.%),SHAP::Na2O (wt.%),COMPLETED::Na2O (wt.%),OBSERVED::Na2O (wt.%),IMPUTED::Na2O (wt.%),SHAP::K2O (wt.%),COMPLETED::K2O (wt.%),OBSERVED::K2O (wt.%),IMPUTED::K2O (wt.%),SHAP::P2O5 (wt.%),COMPLETED::P2O5 (wt.%),OBSERVED::P2O5 (wt.%),IMPUTED::P2O5 (wt.%),SHAP::Rb (ppm),COMPLETED::Rb (ppm),OBSERVED::Rb (ppm),IMPUTED::Rb (ppm),SHAP::Sr (ppm),COMPLETED::Sr (ppm),OBSERVED::Sr (ppm),IMPUTED::Sr (ppm),SHAP::Y (ppm),COMPLETED::Y (ppm),OBSERVED::Y (ppm),IMPUTED::Y (ppm),SHAP::Zr (ppm),COMPLETED::Zr (ppm),OBSERVED::Zr (ppm),IMPUTED::Zr (ppm),SHAP::Nb (ppm),COMPLETED::Nb (ppm),OBSERVED::Nb (ppm),IMPUTED::Nb (ppm),SHAP::Ba (ppm),COMPLETED::Ba (ppm),OBSERVED::Ba (ppm),IMPUTED::Ba (ppm),SHAP::La (ppm),COMPLETED::La (ppm),OBSERVED::La (ppm),IMPUTED::La (ppm),SHAP::Ce (ppm),COMPLETED::Ce (ppm),OBSERVED::Ce (ppm),IMPUTED::Ce (ppm),SHAP::Pr (ppm),COMPLETED::Pr (ppm),OBSERVED::Pr (ppm),IMPUTED::Pr (ppm),SHAP::Nd (ppm),COMPLETED::Nd (ppm),OBSERVED::Nd (ppm),IMPUTED::Nd (ppm),SHAP::Sm (ppm),COMPLETED::Sm (ppm),OBSERVED::Sm (ppm),IMPUTED::Sm (ppm),SHAP::Eu (ppm),COMPLETED::Eu (ppm),OBSERVED::Eu (ppm),IMPUTED::Eu (ppm),SHAP::Gd (ppm),COMPLETED::Gd (ppm),OBSERVED::Gd (ppm),IMPUTED::Gd (ppm),SHAP::Tb (ppm),COMPLETED::Tb (ppm),OBSERVED::Tb (ppm),IMPUTED::Tb (ppm),SHAP::Dy (ppm),COMPLETED::Dy (ppm),OBSERVED::Dy (ppm),IMPUTED::Dy (ppm),SHAP::Ho (ppm),COMPLETED::Ho (ppm),OBSERVED::Ho (ppm),IMPUTED::Ho (ppm),SHAP::Er (ppm),COMPLETED::Er (ppm),OBSERVED::Er (ppm),IMPUTED::Er (ppm),SHAP::Tm (ppm),COMPLETED::Tm (ppm),OBSERVED::Tm (ppm),IMPUTED::Tm (ppm),SHAP::Yb (ppm),COMPLETED::Yb (ppm),OBSERVED::Yb (ppm),IMPUTED::Yb (ppm),SHAP::Lu (ppm),COMPLETED::Lu (ppm),OBSERVED::Lu (ppm),IMPUTED::Lu (ppm),SHAP::Hf (ppm),COMPLETED::Hf (ppm),OBSERVED::Hf (ppm),IMPUTED::Hf (ppm),SHAP::Ta (ppm),COMPLETED::Ta (ppm),OBSERVED::Ta (ppm),IMPUTED::Ta (ppm),SHAP::Th (ppm),COMPLETED::Th (ppm),OBSERVED::Th (ppm),IMPUTED::Th (ppm),SHAP::Ga (ppm),COMPLETED::Ga (ppm),OBSERVED::Ga (ppm),IMPUTED::Ga (ppm),SHAP::Pb (ppm),COMPLETED::Pb (ppm),OBSERVED::Pb (ppm),IMPUTED::Pb (ppm)
R1366,GG0086,CVB0082,REF0107,0,1,4,XGBoost,2a8b1d148acd67bb10e93abe1211393f264d78f08459ade4caba8041b6f90760,0.0022803694009780884,predict_proba,0.4649999999999999,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,-0.8294745087623596,-6.081134796142578,3.2782554626464844e-06,0.114113174,71.16000000000001,71.16,0,-0.029402541,0.32000000000000006,0.32,0,-0.1896253,13.889999999999999,13.89,0,-1.2829278,2.8300000000000005,2.83,0,0.0509187,1.7258393230911913,,1,0.118443534,0.11999999999999997,0.12,0,0.040601786,0.9000000000000001,0.9,0,-0.40543225,1.35,1.35,0,-0.13927601,4.529999999999999,4.53,0,-0.23053396,2.65,2.65,0,0.70192605,0.24999999999999997,0.25,0,0.016128846,227.20000000000002,227.2,0,0.015409355,84.17000000000003,84.17,0,-0.063996784,9.605000000000002,9.605,0,-0.58788705,123.49999999999996,123.5,0,-0.24672662,15.509999999999998,15.51,0,-0.07989121,420.3000000000002,420.3,0,-0.05170372,27.619999999999994,27.62,0,0.085166484,50.55,50.55,0,-0.09902088,5.922,5.922,0,-0.0126832975,20.67,20.67,0,0.0459143,3.8870000000000005,3.887,0,0.117950976,0.669,0.669,0,-0.021148589,3.343,3.343,0,-0.10467496,0.4640000000000001,0.464,0,-0.2651376,2.28,2.28,0,-0.026430126,0.38399999999999995,0.384,0,-0.5253857,0.9040000000000001,0.904,0,-0.00076436065,0.131,0.131,0,-0.065818876,0.889,0.889,0,-0.075041376,0.142,0.142,0,-0.05089198,3.7780000000000005,3.778,0,-0.21131872,1.383,1.383,0,-0.86908925,13.010000000000002,13.01,0,0.04272723,19.189999999999998,19.19,0,-0.9661484,11.700000000000001,11.7,0
R1367,GG0086,CVB0082,REF0107,0,1,4,XGBoost,2a8b1d148acd67bb10e93abe1211393f264d78f08459ade4caba8041b6f90760,0.07889741659164429,predict_proba,0.4649999999999999,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,-0.8294745087623596,-2.457422971725464,5.364418029785156e-07,0.10444272,71.95000000000002,71.95,0,-0.06624354,0.17000000000000004,0.17,0,-0.23418875,14.529999999999998,14.53,0,-1.6013111,2.17,2.17,0,-0.0065603014,1.1581211308952302,,1,-0.026627392,0.09,0.09,0,0.15230237,0.35000000000000003,0.35,0,-0.18477269,0.8299999999999998,0.83,0,-0.19131453,6.26,6.26,0,-0.17266011,1.8399999999999999,1.84,0,1.0097888,0.36,0.36,0,0.23592535,267.19999999999993,267.2,0,-0.40629202,53.05,53.05,0,0.0894064,20.849999999999998,20.85,0,1.2202234,50.05,50.05,0,-0.28565177,9.106,9.106,0,-0.023073101,186.59999999999997,186.6,0,-0.10885267,7.603,7.603,0,-0.021459851,16.23,16.23,0,-0.14376444,2.079,2.079,0,0.002460353,8.207,8.207,0,-0.0165564,2.392,2.392,0,-0.047763668,0.42600000000000005,0.426,0,-0.03488582,2.711,2.711,0,-0.07242655,0.621,0.621,0,-0.17635864,3.9700000000000006,3.97,0,0.017305322,0.738,0.738,0,0.055189755,1.9229999999999996,1.923,0,0.0583246,0.286,0.286,0,0.062486142,1.7800000000000002,1.78,0,0.08115452,0.255,0.255,0,0.4740354,1.8079999999999998,1.808,0,-0.54178065,0.562,0.562,0,-0.9706781,5.126000000000001,5.126,0,0.09329243,18.07,18.07,0,0.048935864,35.88999999999999,35.89,0
R1368,GG0086,CVB0082,REF0107,0,1,4,XGBoost,2a8b1d148acd67bb10e93abe1211393f264d78f08459ade4caba8041b6f90760,0.007591472007334232,predict_proba,0.4649999999999999,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,-0.8294745087623596,-4.873109340667725,1.3709068298339844e-06,0.10995082,70.57000000000002,70.57,0,-0.19002505,0.49000000000000005,0.49,0,-0.24990198,14.780000000000003,14.78,0,-1.8269542,4.14,4.14,0,0.05236635,2.1733730417361508,,1,0.0012034436,0.08,0.08,0,0.055162698,1.56,1.56,0,-0.108374625,0.76,0.76,0,-0.16290352,4.760000000000001,4.76,0,-0.23053396,0.7699999999999998,0.77,0,0.13374715,0.11999999999999998,0.12,0,0.30423087,256.00000000000006,256.0,0,-0.08575398,27.730000000000004,27.73,0,0.10495564,23.169999999999998,23.17,0,-0.01835167,89.01999999999995,89.02,0,-0.35295936,13.600000000000001,13.6,0,-0.054076523,365.3,365.3,0,-0.06853048,35.25,35.25,0,-0.047668125,67.37,67.37,0,-0.11088186,8.120000000000001,8.12,0,-0.0126832975,29.68,29.68,0,0.015279616,5.534999999999999,5.535,0,-0.07138469,0.994,0.994,0,-0.019163847,4.955000000000001,4.955,0,0.0121780895,0.7609999999999999,0.761,0,-0.14485684,4.463,4.463,0,0.007958717,0.911,0.911,0,0.038892988,2.4830000000000005,2.483,0,0.039114986,0.37499999999999994,0.375,0,0.039043028,2.4109999999999996,2.411,0,0.08828464,0.37599999999999995,0.376,0,-0.017273571,2.6880000000000006,2.688,0,0.100216836,1.6869999999999998,1.687,0,-0.6003707,15.630000000000003,15.63,0,0.041311882,19.31,19.31,0,-0.8148828,2.737999999999999,2.738,0
R1494,GG0092,CVB0088,REF0115,0,1,4,XGBoost,2a8b1d148acd67bb10e93abe1211393f264d78f08459ade4caba8041b6f90760,0.14145590364933014,predict_proba,0.4649999999999999,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,-0.8294745087623596,-1.8032499551773071,1.7881393432617188e-07,0.11145053,71.0,71.0,0,-0.11080659,0.23,0.23,0,-0.1511394,14.06,14.06,0,-1.6178676,2.45,2.45,0,0.020470142,1.2591340855349729,,1,0.052373096,0.06,0.06,0,0.047957066,0.4799999999999999,0.48,0,-0.49066183,1.5100000000000002,1.51,0,-0.40915558,3.5199999999999996,3.52,0,0.058816336,4.86,4.86,0,-0.042841237,0.06,0.06,0,0.21996924,283.00000000000006,283.0,0,0.6685918,120.00000000000003,120.0,0,0.13931257,38.099999999999994,38.1,0,-0.6180626,162.0,162.0,0,0.36297414,17.999999999999996,18.0,0,-0.06478693,377.0000000000001,377.0,0,-0.04175532,51.4,51.4,0,-0.02134059,95.19999999999997,95.2,0,-0.104910545,11.799999999999999,11.8,0,0.0007784668,41.50000000000001,41.5,0,0.053002678,7.6999999999999975,7.7,0,0.07026026,0.8299999999999998,0.83,0,-0.022104885,6.3100000000000005,6.31,0,-0.022063415,0.96,0.96,0,-0.13113011,5.580000000000001,5.58,0,0.017305322,1.0700000000000003,1.07,0,0.061242126,3.2300000000000004,3.23,0,0.035981752,0.4699999999999999,0.47,0,0.030711493,3.12,3.12,0,0.13258949,0.4200000000000001,0.42,0,-0.035344318,4.22,4.22,0,0.34605372,2.1599999999999997,2.16,0,0.338369,24.299999999999997,24.3,0,0.10429901,18.875921943184704,,1,0.037687425,35.800000000000004,35.8,0
R1495,GG0092,CVB0088,REF0115,0,1,4,XGBoost,2a8b1d148acd67bb10e93abe1211393f264d78f08459ade4caba8041b6f90760,0.12067542225122452,predict_proba,0.4649999999999999,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,-0.8294745087623596,-1.9860496520996094,1.7881393432617188e-07,0.12019804,72.31000000000003,72.31,0,0.12140485,0.24999999999999997,0.25,0,-0.15740418,14.050000000000004,14.05,0,-1.5230845,2.17,2.17,0,-0.024345241,0.9153758136767673,,1,-0.019963404,0.049999999999999996,0.05,0,0.036698446,0.4000000000000001,0.4,0,-0.43171003,1.2600000000000002,1.26,0,-0.47966588,3.7,3.7,0,0.043814637,5.0,5.0,0,-0.00897972,0.06,0.06,0,0.22222848,286.00000000000006,286.0,0,0.6638278,155.0,155.0,0,0.13124034,28.7,28.7,0,-0.471036,182.00000000000009,182.0,0,-0.08455108,15.099999999999998,15.1,0,-0.04687438,675.0000000000001,675.0,0,0.04237116,53.00000000000001,53.0,0,-0.03812982,99.49999999999999,99.5,0,-0.0793326,12.600000000000001,12.6,0,0.0007784668,45.29999999999999,45.3,0,0.053002678,8.74,8.74,0,0.024922825,1.02,1.02,0,-0.019163847,6.6899999999999995,6.69,0,-0.018804096,0.8899999999999999,0.89,0,-0.124412306,4.819999999999999,4.82,0,0.017305322,0.81,0.81,0,0.06347104,2.3199999999999994,2.32,0,0.067443304,0.33000000000000007,0.33,0,0.030711493,2.08,2.08,0,0.08727001,0.2999999999999999,0.3,0,-0.032830205,4.679999999999999,4.68,0,-0.20218484,1.37,1.37,0,0.31917456,29.099999999999998,29.1,0,0.11102414,19.482083487805813,,1,0.44900936,43.70000000000001,43.7,0
R1496,GG0092,CVB0088,REF0115,0,1,4,XGBoost,2a8b1d148acd67bb10e93abe1211393f264d78f08459ade4caba8041b6f90760,0.037542227655649185,predict_proba,0.4649999999999999,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,-0.8294745087623596,-3.2440237998962402,1.7881393432617188e-07,0.10992362,70.67999999999998,70.68,0,0.11137594,0.24999999999999997,0.25,0,-0.16415158,14.309999999999997,14.31,0,-0.15726663,1.9299999999999997,1.93,0,0.041315656,1.2970617681142116,,1,0.046971414,0.06,0.06,0,0.032394864,0.51,0.51,0,-0.6332684,1.3200000000000003,1.32,0,-0.4575712,3.6500000000000004,3.65,0,0.05437342,4.8,4.8,0,0.0069284253,0.06,0.06,0,0.21355906,600.0,600.0,0,-0.6493977,48.199999999999996,48.2,0,0.13312514,35.7,35.7,0,-0.7032244,155.99999999999994,156.0,0,0.20916264,25.60000000000001,25.6,0,-0.07571616,276.0,276.0,0,-0.030482974,42.9,42.9,0,-0.03747448,84.99999999999997,85.0,0,-0.08366611,10.7,10.7,0,-0.0126832975,38.199999999999996,38.2,0,0.050576862,8.08,8.08,0,-0.09997063,0.5,0.5,0,-0.015710134,6.740000000000002,6.74,0,-0.022063415,1.04,1.04,0,-0.11554963,5.9,5.9,0,0.01867507,0.97,0.97,0,0.05336298,2.89,2.89,0,0.035981752,0.37999999999999995,0.38,0,0.0389341,2.49,2.49,0,0.07480556,0.33000000000000007,0.33,0,-0.024140531,4.11,4.11,0,0.27020258,2.3799999999999994,2.38,0,0.24027345,32.7,32.7,0,0.11908374,19.722905984006232,,1,-0.99323815,28.89999999999999,28.9,0
R1497,GG0092,CVB0088,REF0115,0,1,4,XGBoost,2a8b1d148acd67bb10e93abe1211393f264d78f08459ade4caba8041b6f90760,0.06853792071342468,predict_proba,0.4649999999999999,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,-0.8294745087623596,-2.609368324279785,5.960464477539063e-08,0.11920513,72.06999999999996,72.07,0,-0.18347038,0.22,0.22,0,-0.14935407,13.750000000000002,13.75,0,-0.16456904,2.0500000000000003,2.05,0,0.07035405,1.6122649751430411,,1,0.053614944,0.06,0.06,0,0.07447037,0.39,0.39,0,-0.44304252,1.4500000000000002,1.45,0,-0.43200508,3.5500000000000007,3.55,0,0.062479865,4.870000000000001,4.87,0,0.06540959,0.07,0.07,0,0.25680342,268.0,268.0,0,0.078847915,82.99999999999999,83.0,0,0.098328404,41.2,41.2,0,-0.6429006,189.0,189.0,0,-0.070875645,15.8,15.8,0,-0.07989121,438.00000000000006,438.0,0,0.05713036,59.699999999999996,59.7,0,-0.08530247,107.00000000000003,107.0,0,-0.07188972,13.399999999999999,13.4,0,-0.0058611785,47.2,47.2,0,0.09135356,8.929999999999998,8.93,0,-0.0039994307,1.0,1.0,0,-0.019163847,7.18,7.18,0,-0.018804096,1.02,1.02,0,-0.15277937,6.180000000000001,6.18,0,0.016279884,1.17,1.17,0,0.05336298,3.58,3.58,0,0.0430012,0.53,0.53,0,0.008109152,3.3900000000000006,3.39,0,0.1509658,0.4799999999999999,0.48,0,-0.021477913,4.92,4.92,0,0.12386161,1.7599999999999993,1.76,0,0.27876067,25.89999999999999,25.9,0,0.1004934,18.326639011237056,,1,-1.0373397,26.199999999999992,26.2,0
R1498,GG0092,CVB0088,REF0115,0,1,4,XGBoost,2a8b1d148acd67bb10e93abe1211393f264d78f08459ade4caba8041b6f90760,0.17658698558807373,predict_proba,0.4649999999999999,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,-0.8294745087623596,-1.5396443605422974,4.172325134277344e-07,0.12416829,72.31000000000003,72.31,0,-0.10322034,0.22,0.22,0,-0.18322931,13.820000000000004,13.82,0,0.31238174,1.35,1.35,0,0.05266494,1.2971350551655916,,1,0.026556587,0.049999999999999996,0.05,0,0.09999332,0.45000000000000007,0.45,0,-0.43592775,1.37,1.37,0,-0.53124845,3.76,3.76,0,0.04259675,5.1,5.1,0,0.014025155,0.06,0.06,0,0.21260901,288.00000000000006,288.0,0,0.17585707,96.70000000000003,96.7,0,0.11193067,23.999999999999996,24.0,0,-0.44301164,107.99999999999997,108.0,0,-0.027967835,9.5,9.5,0,-0.058871537,735.0000000000003,735.0,0,-0.027768299,34.699999999999996,34.7,0,-0.013481107,63.79999999999997,63.8,0,-0.107987754,8.11,8.11,0,-0.006043651,28.599999999999998,28.6,0,0.019276112,5.489999999999999,5.49,0,0.007960038,0.9000000000000001,0.9,0,-0.0031191316,4.49,4.49,0,-0.08756205,0.6700000000000002,0.67,0,-0.116381355,3.67,3.67,0,0.017305322,0.6500000000000001,0.65,0,0.061462965,2.1,2.1,0,0.0761322,0.27,0.27,0,0.038784638,2.11,2.11,0,0.09104738,0.28,0.28,0,-0.032899246,2.75,2.75,0,-0.28936476,1.35,1.35,0,-0.30446553,18.900000000000002,18.9,0,0.12156382,18.600826730264068,,1,0.45606363,43.199999999999996,43.2,0
R1499,GG0092,CVB0088,REF0115,0,1,4,XGBoost,2a8b1d148acd67bb10e93abe1211393f264d78f08459ade4caba8041b6f90760,0.01874389871954918,predict_proba,0.4649999999999999,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,-0.8294745087623596,-3.957965135574341,4.172325134277344e-07,0.105741896,71.42999999999999,71.43,0,0.07879815,0.24999999999999997,0.25,0,-0.19499682,14.26,14.26,0,-1.5145167,2.5699999999999994,2.57,0,0.03553165,1.3732667503792295,,1,0.044253778,0.06,0.06,0,0.02365176,0.52,0.52,0,-0.58399177,1.4500000000000002,1.45,0,-0.48304766,3.660000000000001,3.66,0,0.05437342,4.739999999999999,4.74,0,-0.014554564,0.06,0.06,0,0.27847868,505.0000000000001,505.0,0,-0.6082018,50.20000000000001,50.2,0,0.13000143,19.200000000000003,19.2,0,-0.48741385,107.00000000000003,107.0,0,0.52255774,19.7,19.7,0,-0.020334814,197.0,197.0,0,-0.06853048,29.89999999999999,29.9,0,0.0057029165,58.6,58.6,0,-0.13206615,7.390000000000001,7.39,0,-0.0126832975,24.899999999999995,24.9,0,0.0168503,5.180000000000001,5.18,0,-0.08971072,0.41000000000000014,0.41,0,-0.012930899,4.32,4.32,0,-0.08527971,0.6200000000000001,0.62,0,-0.12973139,3.41,3.41,0,0.055352636,0.53,0.53,0,0.09783299,1.52,1.52,0,0.07751238,0.22000000000000006,0.22,0,0.021294046,1.3900000000000001,1.39,0,-0.05496407,0.18000000000000002,0.18,0,-0.050742023,3.17,3.17,0,0.34581745,2.8199999999999994,2.82,0,0.37290066,21.7,21.7,0,0.056057733,19.201852769591902,,1,-0.9075034,25.400000000000002,25.4,0
R1500,GG0092,CVB0088,REF0115,0,1,4,XGBoost,2a8b1d148acd67bb10e93abe1211393f264d78f08459ade4caba8041b6f90760,0.2020997554063797,predict_proba,0.4649999999999999,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,-0.8294745087623596,-1.3732221126556396,4.172325134277344e-07,0.17148376,77.50000000000003,77.5,0,-0.10857187,0.20000000000000004,0.2,0,0.19349362,11.840000000000002,11.84,0,0.35741282,0.6099999999999999,0.61,0,0.0020996563,1.0958887453570068,,1,0.09944075,0.06,0.06,0,0.088817574,0.16000000000000003,0.16,0,-0.24154493,0.8,0.8,0,-0.41321546,3.46,3.46,0,0.030119319,4.5,4.5,0,-0.12062424,0.04999999999999999,0.05,0,0.13505508,298.0000000000001,298.0,0,0.071541645,21.900000000000002,21.9,0,0.12638307,29.099999999999998,29.1,0,0.022532487,99.40000000000005,99.4,0,0.20093974,25.400000000000002,25.4,0,-0.0063085933,73.10000000000002,73.1,0,-0.026386537,28.7,28.7,0,0.10837469,34.4,34.4,0,-0.06401476,6.249999999999999,6.25,0,-0.0126832975,20.6,20.6,0,0.061250225,4.35,4.35,0,-0.035252538,0.12,0.12,0,-0.008799977,3.74,3.74,0,-0.09082136,0.6799999999999999,0.68,0,-0.09213982,4.37,4.37,0,0.007958717,0.8699999999999999,0.87,0,0.013245266,2.7699999999999996,2.77,0,0.054537926,0.4200000000000001,0.42,0,0.047007248,2.6800000000000006,2.68,0,0.14298946,0.37999999999999995,0.38,0,-0.050234713,4.360000000000001,4.36,0,-0.61100864,0.6000000000000001,0.6,0,0.6214408,41.2,41.2,0,-0.34480247,14.22800911552555,,1,-0.8734618,14.199999999999998,14.2,0
R1501,GG0092,CVB0088,REF0115,0,1,4,XGBoost,2a8b1d148acd67bb10e93abe1211393f264d78f08459ade4caba8041b6f90760,0.007840873673558235,predict_proba,0.4649999999999999,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,-0.8294745087623596,-4.840533256530762,1.8477439880371094e-06,0.05332092,74.62000000000002,74.62,0,-0.166852,0.22,0.22,0,0.18686157,12.559999999999999,12.56,0,-1.4492015,2.3199999999999994,2.32,0,0.00045855856,1.022154154009982,,1,0.08795632,0.06,0.06,0,-0.027032027,0.46,0.46,0,-0.64609355,1.4099999999999997,1.41,0,-0.40099546,3.29,3.29,0,0.036570825,4.2,4.2,0,0.034141466,0.07,0.07,0,0.10094574,311.00000000000006,311.0,0,-0.559366,44.300000000000004,44.3,0,0.28883812,53.599999999999994,53.6,0,-0.76691157,188.00000000000003,188.0,0,-0.50981086,43.199999999999996,43.2,0,-0.027073137,186.00000000000003,186.0,0,-0.0622713,40.49999999999999,40.5,0,-0.014571634,73.40000000000003,73.4,0,-0.10986359,9.060000000000002,9.06,0,-0.0126832975,30.699999999999996,30.7,0,0.0168503,6.46,6.46,0,-0.066323176,0.4000000000000001,0.4,0,-0.013363696,6.490000000000001,6.49,0,0.020058215,1.21,1.21,0,-0.16437945,7.09,7.09,0,-0.02841171,1.46,1.46,0,0.044236608,4.45,4.45,0,0.03522261,0.6599999999999999,0.66,0,0.025114097,4.38,4.38,0,0.16874312,0.6200000000000001,0.62,0,-0.12328921,5.97,5.97,0,0.21334338,2.2299999999999995,2.23,0,0.55365074,37.599999999999994,37.6,0,0.116889626,21.509165318224003,,1,-0.845766,17.499999999999996,17.5,0
R1502,GG0092,CVB0088,REF0115,0,1,4,XGBoost,2a8b1d148acd67bb10e93abe1211393f264d78f08459ade4caba8041b6f90760,0.4757150113582611,predict_proba,0.4649999999999999,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,-0.8294745087623596,-0.09721650928258896,2.1606683731079102e-07,0.0739568,73.33000000000003,73.33,0,-0.10416544,0.23,0.23,0,0.10628753,13.449999999999998,13.45,0,-0.06938647,1.7200000000000002,1.72,0,0.059588093,1.3578040411905108,,1,0.055729523,0.06,0.06,0,0.24130404,0.26,0.26,0,-0.49689975,1.4,1.4,0,-0.43136755,3.4700000000000006,3.47,0,0.05638648,4.86,4.86,0,-0.024267709,0.06,0.06,0,0.108919635,355.0,355.0,0,0.12706535,81.4,81.4,0,0.13367507,20.4,20.4,0,-0.59939766,132.0,132.0,0,0.52138174,18.299999999999997,18.3,0,-0.057734802,269.00000000000006,269.0,0,-0.03647208,37.1,37.1,0,-0.021393673,73.10000000000002,73.1,0,-0.06780319,9.12,9.12,0,-0.006043651,31.4,31.4,0,0.024471048,6.28,6.28,0,0.038889468,0.51,0.51,0,-0.017746247,5.2299999999999995,5.23,0,-0.03006342,0.73,0.73,0,-0.11339977,3.5500000000000007,3.55,0,0.053982884,0.53,0.53,0,0.1190247,1.46,1.46,0,0.06265918,0.19000000000000003,0.19,0,0.047900725,1.1600000000000001,1.16,0,-0.0733106,0.16000000000000003,0.16,0,-0.028614284,3.5600000000000005,3.56,0,0.3153743,2.01,2.01,0,0.23077935,26.60000000000001,26.6,0,0.06243011,17.246840262074777,,1,0.47051805,45.099999999999994,45.1,0
R1503,GG0092,CVB0088,REF0115,0,1,4,XGBoost,2a8b1d148acd67bb10e93abe1211393f264d78f08459ade4caba8041b6f90760,0.06445886939764023,predict_proba,0.4649999999999999,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,-0.8294745087623596,-2.675097703933716,5.960464477539063e-08,0.13812292,77.45999999999998,77.46,0,-0.073687784,0.20000000000000004,0.2,0,0.1636758,11.0,11.0,0,0.34106615,0.7,0.7,0,-0.008769203,0.9341120662886293,,1,0.079863995,0.049999999999999996,0.05,0,-0.6263994,0.11,0.11,0,-0.4866774,1.0500000000000003,1.05,0,-0.50860846,3.6899999999999995,3.69,0,0.041377477,4.61,4.61,0,-0.1322284,0.04999999999999999,0.05,0,0.070318475,347.99999999999994,348.0,0,-0.13807623,32.7,32.7,0,0.1083856,39.70000000000001,39.7,0,0.10129245,97.10000000000002,97.1,0,0.11584068,29.89999999999999,29.9,0,-0.043192912,92.69999999999996,92.7,0,-0.029483628,35.20000000000001,35.2,0,-0.0021903198,65.29999999999998,65.3,0,-0.09032854,7.249999999999998,7.25,0,-0.0126832975,23.9,23.9,0,0.0060056457,4.96,4.96,0,-0.011739925,0.20000000000000007,0.2,0,-0.011375657,5.559999999999999,5.56,0,-0.04816798,1.02,1.02,0,-0.1266405,6.629999999999999,6.63,0,-0.043487333,1.3400000000000003,1.34,0,0.032677103,4.11,4.11,0,0.057537533,0.5899999999999999,0.59,0,0.054658204,3.88,3.88,0,0.14051397,0.54,0.54,0,-0.04370544,3.9800000000000004,3.98,0,-0.61894214,0.54,0.54,0,0.6431547,48.699999999999996,48.7,0,-0.0057856957,15.949068266632597,,1,-0.8779437,19.100000000000005,19.1,0
