Record ID,Geological Group ID,CV Block ID,Reference ID,target,PROSPECTIVITY_MODEL_SCORE_MEDIAN,PROSPECTIVITY_MODEL_SCORE_MEAN_SENSITIVITY,PROSPECTIVITY_MODEL_SCORE_SD,DECISION_THRESHOLD_MEDIAN,DECISION_THRESHOLD_MIN,DECISION_THRESHOLD_MAX,OOF_REPEAT_COUNT,ANALYSIS_PROTOCOL_HASH,MODEL_SCORE_TYPE,SHAP_ADDITIVITY_MAX_ERROR,PROSPECTIVITY_SHAP_MEAN::Rb (ppm),PROSPECTIVITY_SHAP_SD::Rb (ppm),PROSPECTIVITY_OBSERVED_MEDIAN::Rb (ppm),PROSPECTIVITY_COMPLETED_MEAN::Rb (ppm),PROSPECTIVITY_IMPUTED_FRACTION::Rb (ppm),PROSPECTIVITY_SHAP_MEAN::CaO (wt.%),PROSPECTIVITY_SHAP_SD::CaO (wt.%),PROSPECTIVITY_OBSERVED_MEDIAN::CaO (wt.%),PROSPECTIVITY_COMPLETED_MEAN::CaO (wt.%),PROSPECTIVITY_IMPUTED_FRACTION::CaO (wt.%),PROSPECTIVITY_SHAP_MEAN::Nb (ppm),PROSPECTIVITY_SHAP_SD::Nb (ppm),PROSPECTIVITY_OBSERVED_MEDIAN::Nb (ppm),PROSPECTIVITY_COMPLETED_MEAN::Nb (ppm),PROSPECTIVITY_IMPUTED_FRACTION::Nb (ppm),PROSPECTIVITY_SHAP_MEAN::Zr (ppm),PROSPECTIVITY_SHAP_SD::Zr (ppm),PROSPECTIVITY_OBSERVED_MEDIAN::Zr (ppm),PROSPECTIVITY_COMPLETED_MEAN::Zr (ppm),PROSPECTIVITY_IMPUTED_FRACTION::Zr (ppm),PROSPECTIVITY_SHAP_MEAN::P2O5 (wt.%),PROSPECTIVITY_SHAP_SD::P2O5 (wt.%),PROSPECTIVITY_OBSERVED_MEDIAN::P2O5 (wt.%),PROSPECTIVITY_COMPLETED_MEAN::P2O5 (wt.%),PROSPECTIVITY_IMPUTED_FRACTION::P2O5 (wt.%),PROSPECTIVITY_SHAP_MEAN::Ba (ppm),PROSPECTIVITY_SHAP_SD::Ba (ppm),PROSPECTIVITY_OBSERVED_MEDIAN::Ba (ppm),PROSPECTIVITY_COMPLETED_MEAN::Ba (ppm),PROSPECTIVITY_IMPUTED_FRACTION::Ba (ppm),PROSPECTIVITY_SHAP_MEAN::MgO (wt.%),PROSPECTIVITY_SHAP_SD::MgO (wt.%),PROSPECTIVITY_OBSERVED_MEDIAN::MgO (wt.%),PROSPECTIVITY_COMPLETED_MEAN::MgO (wt.%),PROSPECTIVITY_IMPUTED_FRACTION::MgO (wt.%),PROSPECTIVITY_SHAP_MEAN::Na2O (wt.%),PROSPECTIVITY_SHAP_SD::Na2O (wt.%),PROSPECTIVITY_OBSERVED_MEDIAN::Na2O (wt.%),PROSPECTIVITY_COMPLETED_MEAN::Na2O (wt.%),PROSPECTIVITY_IMPUTED_FRACTION::Na2O (wt.%),PROSPECTIVITY_SHAP_MEAN::K2O (wt.%),PROSPECTIVITY_SHAP_SD::K2O (wt.%),PROSPECTIVITY_OBSERVED_MEDIAN::K2O (wt.%),PROSPECTIVITY_COMPLETED_MEAN::K2O (wt.%),PROSPECTIVITY_IMPUTED_FRACTION::K2O (wt.%),OUTER_FOLD_PARAMETER_HASHES,FEATURE_LIST_HASH
R2113,GG0114,CVB0110,REF0153,0,0.06454490125179291,0.05469603339831034,0.042726476351668624,0.4649999999999999,0.4549999999999999,0.5,3,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,predict_proba,1.4901161193847656e-06,0.03592402,0.15245274,268.0,268.0,0.0,-0.09282649,0.18220185,0.01,0.010000000000000014,0.0,-0.8322005,0.7926146,208.0,207.99999999999997,0.0,-0.025841132,0.095585704,96.4,96.39999999999998,0.0,-0.57094944,0.32975638,0.02,0.019999999999999997,0.0,-0.054317445,0.06018,586.0,586.0000000000002,0.0,-0.051683396,0.15884793,0.37,0.36999999999999994,0.0,0.08001483,0.12586027,0.15,0.15,0.0,0.12791435,0.10666906,6.21,6.21,0.0,2a8b1d148acd67bb10e93abe1211393f264d78f08459ade4caba8041b6f90760;5c88e068396f32f89d85756e9dbc6ab2fb26afa93a4d5569f61d74bfd99473ad;9abda8600d43251c251722bc0e6d5dceaead9da1a359ba4bd8a06cbb5ed10078,651bd31d7043df9c137f91533c5bdeb0b7b1094a7b1c8a0afed862a2db455615
R2114,GG0114,CVB0110,REF0153,0,0.12498730421066284,0.12183508339027564,0.10828276916769498,0.4649999999999999,0.4549999999999999,0.5,3,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,predict_proba,1.0132789611816406e-06,-0.4238938,0.22429469,178.0,178.0,0.0,-0.25089148,0.447902,0.01,0.010000000000000014,0.0,0.2751956,0.27586564,20.4,20.4,0.0,0.1906845,0.24736421,73.5,73.5,0.0,-0.42676473,0.25791004,0.02,0.019999999999999997,0.0,0.028482901,0.02347187,84.7,84.7,0.0,0.22341521,0.034343008,0.21,0.21,0.0,0.046486896,0.11923381,0.06,0.06000000000000009,0.0,-0.3472692,0.14071791,3.62,3.6199999999999997,0.0,2a8b1d148acd67bb10e93abe1211393f264d78f08459ade4caba8041b6f90760;5c88e068396f32f89d85756e9dbc6ab2fb26afa93a4d5569f61d74bfd99473ad;9abda8600d43251c251722bc0e6d5dceaead9da1a359ba4bd8a06cbb5ed10078,651bd31d7043df9c137f91533c5bdeb0b7b1094a7b1c8a0afed862a2db455615
R2115,GG0114,CVB0110,REF0153,0,0.4418201744556427,0.4838111499945323,0.2565363810780659,0.4649999999999999,0.4549999999999999,0.5,3,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,predict_proba,5.960464477539063e-08,-0.23743379,0.20711932,207.0,206.99999999999997,0.0,-0.26123574,0.4684261,0.0,3.700743415417188e-17,0.0,0.29924864,0.24005893,20.9,20.9,0.0,0.100322016,0.102800265,87.3,87.30000000000003,0.0,-0.85331315,0.13439488,0.01,0.01,0.0,0.085271716,0.16393147,231.0,230.99999999999997,0.0,0.3072927,0.08340885,0.28,0.28,0.0,0.119078524,0.1710344,0.08,0.08000000000000002,0.0,0.03575034,0.03812166,4.62,4.62,0.0,2a8b1d148acd67bb10e93abe1211393f264d78f08459ade4caba8041b6f90760;5c88e068396f32f89d85756e9dbc6ab2fb26afa93a4d5569f61d74bfd99473ad;9abda8600d43251c251722bc0e6d5dceaead9da1a359ba4bd8a06cbb5ed10078,651bd31d7043df9c137f91533c5bdeb0b7b1094a7b1c8a0afed862a2db455615
R2116,GG0114,CVB0110,REF0153,0,0.11205722391605377,0.09553948106865089,0.06228100581375364,0.4649999999999999,0.4549999999999999,0.5,3,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,predict_proba,8.940696716308594e-07,0.04299773,0.17629124,273.0,273.00000000000006,0.0,-0.21335079,0.3745261,0.07,0.07000000000000006,0.0,0.26423252,0.2524279,22.3,22.299999999999997,0.0,-0.019090215,0.036972992,89.35,89.34999999999998,0.0,-0.77442986,0.084818825,0.01,0.01,0.0,-0.10663939,0.09762285,467.5,467.49999999999983,0.0,0.25868237,0.07312521,0.26,0.26,0.0,0.011946325,0.16991816,0.15,0.15,0.0,0.13263701,0.13027976,6.6,6.599999999999998,0.0,2a8b1d148acd67bb10e93abe1211393f264d78f08459ade4caba8041b6f90760;5c88e068396f32f89d85756e9dbc6ab2fb26afa93a4d5569f61d74bfd99473ad;9abda8600d43251c251722bc0e6d5dceaead9da1a359ba4bd8a06cbb5ed10078,651bd31d7043df9c137f91533c5bdeb0b7b1094a7b1c8a0afed862a2db455615
R2117,GG0114,CVB0110,REF0153,0,0.41871798038482666,0.42832687497138977,0.07562641864151991,0.4649999999999999,0.4549999999999999,0.5,3,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,predict_proba,1.1026859283447266e-06,0.052772447,0.19490926,274.0,274.0000000000001,0.0,-0.25009105,0.4310239,0.05,0.050000000000000044,0.0,0.30364963,0.2492564,21.4,21.399999999999995,0.0,0.26943207,0.2408696,72.9,72.90000000000002,0.0,-0.6202554,0.2676243,0.02,0.019999999999999997,0.0,-0.12643178,0.13207208,440.0,440.0,0.0,0.31100312,0.07873957,0.27,0.27,0.0,0.06903974,0.17953111,0.16,0.1600000000000001,0.0,0.12923385,0.107879184,6.75,6.749999999999999,0.0,2a8b1d148acd67bb10e93abe1211393f264d78f08459ade4caba8041b6f90760;5c88e068396f32f89d85756e9dbc6ab2fb26afa93a4d5569f61d74bfd99473ad;9abda8600d43251c251722bc0e6d5dceaead9da1a359ba4bd8a06cbb5ed10078,651bd31d7043df9c137f91533c5bdeb0b7b1094a7b1c8a0afed862a2db455615
R2118,GG0114,CVB0110,REF0153,0,0.2435850203037262,0.19812801480293274,0.1480526901026684,0.4649999999999999,0.4549999999999999,0.5,3,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,predict_proba,1.4901161193847656e-06,0.09307603,0.19373924,244.0,244.0000000000001,0.0,-0.11878079,0.20403272,0.16,0.16000000000000006,0.0,0.24227534,0.23612966,19.9,19.899999999999995,0.0,0.18560915,0.22017154,72.8,72.79999999999998,0.0,-0.09643557,0.12614511,0.05,0.04999999999999999,0.0,-0.0941211,0.094662055,422.0,421.99999999999983,0.0,0.18293083,0.048874773,0.33,0.33000000000000007,0.0,0.042315647,0.17194827,0.13,0.13000000000000003,0.0,0.1468831,0.14750937,5.78,5.78,0.0,2a8b1d148acd67bb10e93abe1211393f264d78f08459ade4caba8041b6f90760;5c88e068396f32f89d85756e9dbc6ab2fb26afa93a4d5569f61d74bfd99473ad;9abda8600d43251c251722bc0e6d5dceaead9da1a359ba4bd8a06cbb5ed10078,651bd31d7043df9c137f91533c5bdeb0b7b1094a7b1c8a0afed862a2db455615
R2119,GG0115,CVB0111,REF0154,0,0.1948193460702896,0.2813163548707962,0.14982708621349,0.27,0.175,0.35,3,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,predict_proba,8.642673492431641e-07,-0.42544404,0.585536,836.0,836.0000000000001,0.0,0.65357524,0.5000233,0.37,0.36999999999999994,0.0,0.128202,0.14515857,27.5,27.5,0.0,0.28133318,0.30449298,32.4,32.39999999999999,0.0,0.44203305,0.07082821,0.31,0.30999999999999994,0.0,0.44704744,0.093426734,1.4,1.4000000000000001,0.0,-0.26643205,0.16807233,0.09,0.08999999999999998,0.0,0.00973622,0.11452026,4.32,4.32,0.0,-0.15903234,0.120702915,4.22,4.22,0.0,56796d49f176b4495e43225dcb173289cd9c6688936c5fede3dbd4f9365bb5e7;8585aaa05cfdc45db07a6521f3455fad438715e7016e8c3af2d92b7b3190896e;f4a802cdc1e43d5f56d758d699e74da4821ce57f5514d7dcb5b58cf07195fff2,651bd31d7043df9c137f91533c5bdeb0b7b1094a7b1c8a0afed862a2db455615
R2120,GG0115,CVB0111,REF0154,0,0.039267223328351974,0.04109180780748526,0.021277212219960123,0.27,0.175,0.35,3,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,predict_proba,3.5762786865234375e-06,-0.56386733,0.45700908,878.0,877.9999999999997,0.0,0.26455924,0.11890221,0.63,0.6300000000000001,0.0,-0.06506983,0.27002212,33.5,33.50000000000001,0.0,0.25868586,0.23829192,40.1,40.10000000000001,0.0,0.3880488,0.074370265,0.54,0.54,0.0,0.43099007,0.06935281,0.56,0.5600000000000003,0.0,-0.26414317,0.1742938,0.05,0.04999999999999999,0.0,0.051410366,0.12895803,4.57,4.57,0.0,-0.68946576,0.09494111,3.33,3.33,0.0,56796d49f176b4495e43225dcb173289cd9c6688936c5fede3dbd4f9365bb5e7;8585aaa05cfdc45db07a6521f3455fad438715e7016e8c3af2d92b7b3190896e;f4a802cdc1e43d5f56d758d699e74da4821ce57f5514d7dcb5b58cf07195fff2,651bd31d7043df9c137f91533c5bdeb0b7b1094a7b1c8a0afed862a2db455615
R2121,GG0115,CVB0111,REF0154,0,0.009586222469806671,0.012076350937907895,0.010172579158179054,0.27,0.175,0.35,3,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,predict_proba,3.0994415283203125e-06,-0.5949295,0.37182486,1045.0,1045.0000000000005,0.0,0.39512143,0.20290194,0.27,0.27,0.0,-0.6165325,0.20748593,47.0,47.00000000000001,0.0,0.29406586,0.30032465,39.7,39.70000000000001,0.0,0.41351768,0.09286663,0.24,0.24,0.0,0.20426543,0.28792992,16.0,16.0,0.0,-0.19960392,0.1716042,0.1,0.10000000000000003,0.0,-0.0746648,0.042466965,3.43,3.430000000000001,0.0,-0.5938502,0.15347007,3.7,3.7000000000000006,0.0,56796d49f176b4495e43225dcb173289cd9c6688936c5fede3dbd4f9365bb5e7;8585aaa05cfdc45db07a6521f3455fad438715e7016e8c3af2d92b7b3190896e;f4a802cdc1e43d5f56d758d699e74da4821ce57f5514d7dcb5b58cf07195fff2,651bd31d7043df9c137f91533c5bdeb0b7b1094a7b1c8a0afed862a2db455615
R2122,GG0115,CVB0111,REF0154,0,0.03681599721312523,0.043138974656661354,0.019484018149634325,0.27,0.175,0.35,3,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,predict_proba,1.7881393432617188e-06,-0.31414178,0.33300757,834.0,833.9999999999997,0.0,0.58719236,0.3605652,0.33,0.3300000000000001,0.0,-0.14575478,0.11889786,35.5,35.50000000000001,0.0,0.31992745,0.33456033,31.2,31.200000000000003,0.0,0.3902409,0.0942823,0.22,0.22,0.0,0.12949827,0.12176165,19.3,19.3,0.0,-0.2761022,0.07698176,0.07,0.07,0.0,0.01356839,0.05791479,3.14,3.1400000000000006,0.0,-0.6040035,0.13105072,3.28,3.2799999999999994,0.0,56796d49f176b4495e43225dcb173289cd9c6688936c5fede3dbd4f9365bb5e7;8585aaa05cfdc45db07a6521f3455fad438715e7016e8c3af2d92b7b3190896e;f4a802cdc1e43d5f56d758d699e74da4821ce57f5514d7dcb5b58cf07195fff2,651bd31d7043df9c137f91533c5bdeb0b7b1094a7b1c8a0afed862a2db455615
R2123,GG0115,CVB0111,REF0154,0,0.0423758402466774,0.04399178549647331,0.014902599487083201,0.27,0.175,0.35,3,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,predict_proba,7.152557373046875e-07,-0.55345327,0.38787317,1033.0,1033.0,0.0,0.6088641,0.43080965,0.33,0.3300000000000001,0.0,-0.60649127,0.15867351,39.1,39.099999999999994,0.0,0.27550277,0.2758888,42.5,42.49999999999999,0.0,0.38973173,0.08559028,0.27,0.27,0.0,0.4154817,0.15620911,1.66,1.659999999999999,0.0,-0.2372747,0.17912601,0.08,0.08000000000000002,0.0,-0.039770044,0.07399729,3.32,3.3200000000000003,0.0,-0.21754055,0.15440585,4.07,4.07,0.0,56796d49f176b4495e43225dcb173289cd9c6688936c5fede3dbd4f9365bb5e7;8585aaa05cfdc45db07a6521f3455fad438715e7016e8c3af2d92b7b3190896e;f4a802cdc1e43d5f56d758d699e74da4821ce57f5514d7dcb5b58cf07195fff2,651bd31d7043df9c137f91533c5bdeb0b7b1094a7b1c8a0afed862a2db455615
R2124,GG0115,CVB0111,REF0154,0,0.007340654730796814,0.012436105869710445,0.010862993590189579,0.27,0.175,0.35,3,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,predict_proba,1.3113021850585938e-06,-0.6055895,0.49942335,1581.0,1580.9999999999993,0.0,0.22438736,0.13548033,0.67,0.6700000000000003,0.0,-0.6177645,0.29314458,43.6,43.6,0.0,0.29785687,0.2831812,33.7,33.699999999999996,0.0,0.40385607,0.109813705,0.74,0.7399999999999999,0.0,0.4005116,0.01472303,1.01,1.0099999999999996,0.0,-0.25187093,0.16787477,0.06,0.06000000000000002,0.0,0.07838187,0.13381138,5.78,5.78,0.0,-0.70671636,0.10508544,3.02,3.0199999999999996,0.0,56796d49f176b4495e43225dcb173289cd9c6688936c5fede3dbd4f9365bb5e7;8585aaa05cfdc45db07a6521f3455fad438715e7016e8c3af2d92b7b3190896e;f4a802cdc1e43d5f56d758d699e74da4821ce57f5514d7dcb5b58cf07195fff2,651bd31d7043df9c137f91533c5bdeb0b7b1094a7b1c8a0afed862a2db455615
R2125,GG0115,CVB0111,REF0154,0,0.022967148572206497,0.018169470752278965,0.008903585581334438,0.27,0.175,0.35,3,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,predict_proba,1.1920928955078125e-06,-0.5928934,0.5054695,1622.0,1621.9999999999998,0.0,0.54295576,0.4160229,0.35,0.35000000000000003,0.0,-0.5940839,0.251327,43.1,43.099999999999994,0.0,0.28149933,0.28500333,25.9,25.89999999999999,0.0,0.40915868,0.14523079,0.39,0.38999999999999996,0.0,0.37545714,0.056229554,0.9,0.9000000000000004,0.0,-0.27846193,0.18381597,0.04,0.039999999999999994,0.0,0.0737687,0.14552014,5.64,5.64,0.0,-0.64676684,0.13227566,3.7,3.7000000000000006,0.0,56796d49f176b4495e43225dcb173289cd9c6688936c5fede3dbd4f9365bb5e7;8585aaa05cfdc45db07a6521f3455fad438715e7016e8c3af2d92b7b3190896e;f4a802cdc1e43d5f56d758d699e74da4821ce57f5514d7dcb5b58cf07195fff2,651bd31d7043df9c137f91533c5bdeb0b7b1094a7b1c8a0afed862a2db455615
R2126,GG0115,CVB0111,REF0154,0,0.008930080570280552,0.012244993665566048,0.007134812111636015,0.27,0.175,0.35,3,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,predict_proba,1.3113021850585938e-06,-0.589092,0.49659216,1733.0,1732.9999999999993,0.0,0.438406,0.31789824,0.44,0.4400000000000001,0.0,-0.62472963,0.29362336,41.8,41.8,0.0,0.2655757,0.25853634,41.4,41.400000000000006,0.0,0.41608262,0.1203732,0.55,0.55,0.0,0.37029064,0.071591794,0.64,0.6399999999999999,0.0,-0.26855,0.1756698,0.05,0.04999999999999999,0.0,0.067702204,0.14103042,5.41,5.41,0.0,-0.73077327,0.097491495,3.2,3.2000000000000006,0.0,56796d49f176b4495e43225dcb173289cd9c6688936c5fede3dbd4f9365bb5e7;8585aaa05cfdc45db07a6521f3455fad438715e7016e8c3af2d92b7b3190896e;f4a802cdc1e43d5f56d758d699e74da4821ce57f5514d7dcb5b58cf07195fff2,651bd31d7043df9c137f91533c5bdeb0b7b1094a7b1c8a0afed862a2db455615
R2127,GG0115,CVB0111,REF0154,0,0.007460576482117176,0.011717553405712048,0.009038866072645826,0.27,0.175,0.35,3,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,predict_proba,2.2649765014648438e-06,-0.6033712,0.5110479,1825.0,1824.9999999999993,0.0,0.47058,0.30238512,0.4,0.39999999999999997,0.0,-0.6302753,0.2850796,45.4,45.4,0.0,0.2841806,0.3016604,24.4,24.399999999999995,0.0,0.41170797,0.12643653,0.73,0.73,0.0,0.36016068,0.06043,0.87,0.8699999999999997,0.0,-0.26776695,0.17482117,0.05,0.04999999999999999,0.0,0.06801862,0.13606055,5.48,5.4799999999999995,0.0,-0.7145686,0.10144556,3.15,3.1500000000000004,0.0,56796d49f176b4495e43225dcb173289cd9c6688936c5fede3dbd4f9365bb5e7;8585aaa05cfdc45db07a6521f3455fad438715e7016e8c3af2d92b7b3190896e;f4a802cdc1e43d5f56d758d699e74da4821ce57f5514d7dcb5b58cf07195fff2,651bd31d7043df9c137f91533c5bdeb0b7b1094a7b1c8a0afed862a2db455615
R2128,GG0115,CVB0111,REF0154,0,0.004710558336228132,0.0072967457041765256,0.007332656146786209,0.27,0.175,0.35,3,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,predict_proba,1.3709068298339844e-06,-0.62313247,0.40811604,1750.0,1750.0000000000002,0.0,0.21765758,0.12680563,0.64,0.6399999999999999,0.0,-0.58389884,0.2324924,51.3,51.300000000000004,0.0,0.21963663,0.20087251,24.1,24.100000000000005,0.0,0.36407974,0.06327786,0.71,0.71,0.0,0.14619346,0.13822566,17.2,17.2,0.0,-0.20928216,0.19264069,0.03,0.02999999999999997,0.0,0.19456023,0.2312901,5.09,5.09,0.0,-0.67950445,0.1148694,3.24,3.24,0.0,56796d49f176b4495e43225dcb173289cd9c6688936c5fede3dbd4f9365bb5e7;8585aaa05cfdc45db07a6521f3455fad438715e7016e8c3af2d92b7b3190896e;f4a802cdc1e43d5f56d758d699e74da4821ce57f5514d7dcb5b58cf07195fff2,651bd31d7043df9c137f91533c5bdeb0b7b1094a7b1c8a0afed862a2db455615
R2129,GG0115,CVB0111,REF0154,0,0.014170980080962181,0.017438560258597136,0.01346534940393176,0.27,0.175,0.35,3,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,predict_proba,1.6689300537109375e-06,-0.6073486,0.5210087,1716.0,1716.0000000000007,0.0,0.42046928,0.2222391,0.3,0.2999999999999999,0.0,-0.52306205,0.38024476,38.2,38.199999999999996,0.0,0.27506512,0.2931698,20.6,20.6,0.0,0.42305723,0.11757382,0.4,0.4000000000000001,0.0,0.3667369,0.048288435,0.53,0.5300000000000005,0.0,-0.27507636,0.1808842,0.05,0.04999999999999999,0.0,0.05828874,0.13777843,5.63,5.63,0.0,-0.73403573,0.11799807,3.08,3.08,0.0,56796d49f176b4495e43225dcb173289cd9c6688936c5fede3dbd4f9365bb5e7;8585aaa05cfdc45db07a6521f3455fad438715e7016e8c3af2d92b7b3190896e;f4a802cdc1e43d5f56d758d699e74da4821ce57f5514d7dcb5b58cf07195fff2,651bd31d7043df9c137f91533c5bdeb0b7b1094a7b1c8a0afed862a2db455615
R2130,GG0115,CVB0111,REF0154,0,0.04636511206626892,0.04999090979496638,0.01076814816576479,0.27,0.175,0.35,3,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,predict_proba,5.960464477539062e-07,0.35678947,0.2515965,365.0,364.99999999999983,0.0,0.3262835,0.07226297,0.62,0.6200000000000001,0.0,0.025891053,0.14270423,9.89,9.89,0.0,-0.041303758,0.04715847,81.2,81.20000000000003,0.0,0.023255149,0.13090166,0.17,0.17000000000000004,0.0,0.24565934,0.17927767,181.0,180.99999999999997,0.0,0.09262756,0.14595686,0.32,0.32000000000000006,0.0,-0.121838294,0.13493867,1.55,1.55,0.0,-0.076212175,0.08624148,4.43,4.43,0.0,56796d49f176b4495e43225dcb173289cd9c6688936c5fede3dbd4f9365bb5e7;8585aaa05cfdc45db07a6521f3455fad438715e7016e8c3af2d92b7b3190896e;f4a802cdc1e43d5f56d758d699e74da4821ce57f5514d7dcb5b58cf07195fff2,651bd31d7043df9c137f91533c5bdeb0b7b1094a7b1c8a0afed862a2db455615
R2131,GG0115,CVB0111,REF0154,0,0.009309076704084873,0.008362087809170285,0.0053304774397613325,0.27,0.175,0.35,3,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,predict_proba,1.9073486328125e-06,0.5175473,0.13875853,459.0,459.00000000000017,0.0,-0.33410195,0.10035019,0.85,0.85,0.0,0.0066286228,0.14156732,10.1,10.1,0.0,0.08745051,0.15912034,71.8,71.79999999999998,0.0,0.058362406,0.08507051,0.19,0.19000000000000003,0.0,0.21823086,0.18665653,172.0,172.00000000000009,0.0,0.016437344,0.13341391,0.33,0.33000000000000007,0.0,-0.14767142,0.114322126,1.24,1.2399999999999998,0.0,-0.47673285,0.18841806,3.69,3.6899999999999995,0.0,56796d49f176b4495e43225dcb173289cd9c6688936c5fede3dbd4f9365bb5e7;8585aaa05cfdc45db07a6521f3455fad438715e7016e8c3af2d92b7b3190896e;f4a802cdc1e43d5f56d758d699e74da4821ce57f5514d7dcb5b58cf07195fff2,651bd31d7043df9c137f91533c5bdeb0b7b1094a7b1c8a0afed862a2db455615
R2132,GG0115,CVB0111,REF0154,0,0.03522835299372673,0.031499807412425675,0.01124223718572008,0.27,0.175,0.35,3,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,predict_proba,1.6689300537109375e-06,0.3286345,0.22110888,403.0,403.00000000000017,0.0,0.1407439,0.07241116,0.75,0.75,0.0,0.01610963,0.16078915,9.19,9.189999999999998,0.0,-0.04228696,0.062431667,91.7,91.69999999999997,0.0,-0.029256055,0.12512499,0.15,0.15000000000000002,0.0,0.33038422,0.34203106,214.0,213.99999999999991,0.0,-0.050714675,0.12835017,0.36,0.36000000000000004,0.0,-0.13517408,0.10856289,1.94,1.9400000000000002,0.0,0.12764023,0.08208035,5.15,5.150000000000001,0.0,56796d49f176b4495e43225dcb173289cd9c6688936c5fede3dbd4f9365bb5e7;8585aaa05cfdc45db07a6521f3455fad438715e7016e8c3af2d92b7b3190896e;f4a802cdc1e43d5f56d758d699e74da4821ce57f5514d7dcb5b58cf07195fff2,651bd31d7043df9c137f91533c5bdeb0b7b1094a7b1c8a0afed862a2db455615
R2133,GG0115,CVB0111,REF0154,0,0.0758364200592041,0.06667885929346085,0.05027679899847397,0.27,0.175,0.35,3,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,predict_proba,1.5497207641601562e-06,0.24705489,0.20739114,356.0,355.99999999999983,0.0,-0.42130852,0.11674518,0.98,0.98,0.0,0.70302254,0.2184005,7.88,7.88,0.0,0.0031166028,0.076173365,80.6,80.59999999999997,0.0,-0.011504337,0.12853338,0.15,0.15000000000000002,0.0,0.3586602,0.39543086,222.0,222.00000000000003,0.0,-0.018862471,0.08567363,0.36,0.36000000000000004,0.0,0.04317386,0.053931583,2.88,2.8800000000000003,0.0,0.16851737,0.13219397,5.24,5.24,0.0,56796d49f176b4495e43225dcb173289cd9c6688936c5fede3dbd4f9365bb5e7;8585aaa05cfdc45db07a6521f3455fad438715e7016e8c3af2d92b7b3190896e;f4a802cdc1e43d5f56d758d699e74da4821ce57f5514d7dcb5b58cf07195fff2,651bd31d7043df9c137f91533c5bdeb0b7b1094a7b1c8a0afed862a2db455615
R2134,GG0115,CVB0111,REF0154,0,0.020769553259015083,0.020574655383825302,0.01820768326524652,0.27,0.175,0.35,3,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,predict_proba,4.649162292480469e-06,0.37817833,0.22957437,405.0,404.99999999999994,0.0,0.32164407,0.11283178,0.67,0.6700000000000003,0.0,0.022629177,0.15073879,9.37,9.369999999999997,0.0,-0.078217156,0.07093933,95.4,95.39999999999998,0.0,-0.047920186,0.1049649,0.15,0.15000000000000002,0.0,-0.1483909,0.1765588,303.0,303.00000000000006,0.0,-0.06053275,0.10366726,0.36,0.36000000000000004,0.0,-0.057962596,0.14450271,2.71,2.7100000000000004,0.0,0.19353096,0.13729681,5.64,5.64,0.0,56796d49f176b4495e43225dcb173289cd9c6688936c5fede3dbd4f9365bb5e7;8585aaa05cfdc45db07a6521f3455fad438715e7016e8c3af2d92b7b3190896e;f4a802cdc1e43d5f56d758d699e74da4821ce57f5514d7dcb5b58cf07195fff2,651bd31d7043df9c137f91533c5bdeb0b7b1094a7b1c8a0afed862a2db455615
